customernumber;date;salutation;title;domain;datecreated;newsletter;model;paymenttype;deliverytype;invoicepostcode;delivpostcode;voucher;advertisingdatacode;case;numberitems;gift;entry;points;shippingcosts;deliverydatepromised;deliverydatereal;weight;remi;cancel;used;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9;w10;target90
63471;2008-09-20;0;0;12;2008-09-20;0;1;0;0;01;;1;AR;1;1;0;0;0;0;2008-09-23;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
23637;2008-09-18;0;0;8;2008-09-18;1;3;0;0;91;;0;;5;3;0;1;0;0;2008-09-19;2008-09-18;1593;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1
1563;2008-11-20;1;0;1;2008-11-20;1;2;0;0;44;;0;;2;1;0;1;0;1;2008-11-21;2008-11-20;326;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
61159;2008-09-10;0;0;6;2008-09-10;0;1;0;0;56;;0;CA;2;1;0;0;0;1;2008-09-11;2008-09-11;801;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
16330;2008-07-28;0;0;8;2008-07-28;0;1;0;0;63;;1;;3;3;0;0;0;0;2008-07-30;2008-07-29;2023;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
28650;2008-09-19;1;0;12;2008-09-19;1;2;1;1;40;;0;;5;1;0;1;0;0;2008-09-23;2008-09-20;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
42967;2008-04-20;2;0;10;2008-04-20;0;1;3;0;04;;0;AB;1;1;0;0;0;0;2008-04-22;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
28185;2008-10-09;0;0;4;2008-10-09;0;1;2;0;85;;0;;1;1;0;0;0;0;2008-10-10;0000-00-00;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
41920;2008-05-21;2;0;5;2008-05-21;0;1;2;0;82;;0;;2;1;0;0;0;1;2008-05-23;2008-05-23;254;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
41817;2008-12-02;0;0;4;2008-12-02;1;3;1;1;35;;0;;2;1;0;1;0;0;2008-12-04;2008-12-04;380;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
17508;2008-09-04;0;0;11;2008-09-04;0;3;0;0;87;;0;;4;3;0;1;0;0;2008-09-05;2008-09-05;1350;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1
59185;2008-08-11;0;0;4;2008-08-11;1;1;0;0;66;;0;;3;1;0;0;0;0;2008-08-13;2008-08-16;784;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
64897;2008-08-27;1;0;12;2008-08-27;1;1;1;1;85;;0;;5;3;0;0;0;0;2008-09-10;2008-09-06;910;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
1182;2008-09-06;1;0;9;2008-09-06;0;1;0;0;30;;1;AR;1;1;0;0;0;0;2008-09-09;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
39424;2008-09-18;1;0;12;2008-09-18;1;1;0;0;70;;0;;3;1;0;0;0;0;2008-09-22;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
28912;2008-10-12;1;0;4;2008-10-12;0;1;1;1;90;;0;BA;4;3;0;0;0;0;2008-10-14;2008-10-13;392;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1
5055;2008-12-25;0;0;12;2008-12-25;0;3;1;1;30;;0;;1;1;0;1;0;0;2008-12-26;2009-01-31;118;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
48779;2008-11-13;0;0;9;2008-11-13;0;3;1;1;49;;0;;3;1;0;1;0;0;2008-11-17;2008-11-14;784;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
39041;2008-08-19;0;0;9;2008-08-19;0;3;0;0;78;;0;;4;1;0;1;0;0;2008-08-21;2008-08-20;319;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
53834;2008-04-20;1;0;4;2008-04-20;0;3;3;0;79;;0;;1;1;0;1;0;0;2008-04-22;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
42087;2008-10-29;1;0;12;2008-10-29;1;1;2;0;64;;0;;4;4;0;0;0;0;2008-10-30;2008-10-29;1256;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0
34974;2008-06-08;2;0;4;2008-06-08;0;1;3;0;93;;1;;4;2;0;0;0;0;2008-06-10;2008-06-09;607;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
56005;2008-09-11;0;0;9;2008-09-11;1;2;2;0;52;;0;;4;2;0;1;0;0;2008-09-15;2008-09-12;256;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
37062;2008-10-04;0;0;4;2008-10-04;0;3;1;1;61;;0;;2;2;0;1;0;0;2008-10-07;2008-10-07;413;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1
56520;2008-08-09;1;0;12;2008-08-09;0;1;3;0;85;;0;;4;2;0;0;0;0;2008-08-12;2008-08-11;343;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
54813;2008-12-06;1;0;12;2008-12-06;1;1;2;0;25;;0;;2;1;0;0;0;0;2008-12-09;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
35774;2008-04-04;2;0;12;2008-04-04;0;2;3;0;52;;0;;3;1;0;1;0;0;2008-04-08;0000-00-00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
18053;2008-07-16;1;0;9;2008-07-16;0;1;0;0;48;;0;BQ;5;4;0;0;0;0;2008-07-18;2008-07-17;1722;0;0;2;1;0;3;0;0;0;0;0;0;0;0;0
14870;2008-11-14;1;0;9;2008-11-14;0;3;1;1;54;;0;;5;1;0;1;0;0;2008-11-18;2008-11-15;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
34062;2008-09-15;0;0;9;2008-09-15;0;3;0;0;71;;0;;2;1;0;1;0;1;2008-09-17;2008-09-16;213;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
65721;2008-12-23;0;0;12;2008-12-23;0;1;3;0;13;;0;BQ;2;1;0;0;0;0;2008-12-25;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
5636;2008-05-02;0;0;9;2008-05-02;0;1;0;0;59;01;1;;4;3;0;0;0;0;2008-06-02;2008-05-03;951;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
63570;2008-12-19;0;0;4;2008-12-19;0;1;3;0;88;;0;;5;1;0;0;0;0;2008-12-22;2008-12-19;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
31010;2008-12-07;1;0;12;2008-12-07;0;1;3;0;70;;0;;3;2;0;0;0;0;2008-12-09;2008-12-08;562;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
11565;2008-11-10;0;0;4;2008-11-10;1;1;0;0;86;;0;;4;4;0;0;0;0;2008-11-11;2008-11-10;1613;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1
44947;2008-10-14;0;0;12;2008-10-14;0;1;0;0;75;;0;;3;3;0;0;0;0;2008-10-16;2008-10-15;720;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0
57240;2008-08-28;0;0;5;2008-08-28;0;1;0;0;34;;0;;2;2;0;0;0;0;2008-09-01;0000-00-00;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
32569;2008-07-21;2;0;12;2008-07-21;0;1;0;0;21;;0;;4;1;0;0;0;0;2008-08-05;2008-08-30;550;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
4079;2008-12-27;0;0;4;2008-12-27;0;2;1;1;41;;0;;2;2;0;1;0;0;2008-12-30;2008-12-27;517;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
44214;2008-09-30;0;0;9;2008-04-14;0;3;3;0;30;;1;BD;3;3;0;1;0;0;2008-10-14;2008-11-11;1188;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0
6485;2008-12-12;0;0;9;2008-12-12;0;3;1;1;96;;0;;2;2;0;1;0;0;2008-12-16;2008-12-13;285;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
9566;2008-06-27;0;0;8;2008-06-27;0;2;3;0;90;;0;;3;1;0;1;0;0;2008-06-30;0000-00-00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
19749;2008-05-28;1;0;5;2008-05-28;0;1;3;0;59;;0;;3;1;0;0;0;0;2008-05-30;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
17957;2008-07-25;1;0;8;2008-07-25;1;1;3;0;53;;0;;2;1;0;0;0;0;2008-07-29;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
27953;2008-09-05;0;0;9;2008-09-05;0;1;0;0;50;;1;AR;1;1;0;0;0;0;2008-09-09;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
37387;2008-12-15;2;0;8;2008-12-15;0;1;0;0;35;;0;;5;3;0;0;0;0;2008-12-16;2008-12-16;1672;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
28179;2008-08-02;0;0;4;2008-08-02;0;1;2;0;85;;0;;3;3;0;0;0;0;2008-08-05;2008-08-04;686;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0
57941;2008-11-13;2;0;12;2008-11-13;0;3;1;1;18;;0;;5;5;0;1;0;0;2008-11-17;2008-11-14;587;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0
4362;2008-10-07;0;0;8;2008-10-07;0;1;0;0;37;;0;;3;1;0;0;0;1;2008-10-08;2008-10-07;545;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
47560;2008-05-26;1;0;11;2008-05-26;0;2;0;0;45;;1;;2;1;0;1;0;0;2008-06-10;2008-05-29;930;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
5268;2008-12-01;0;0;9;2008-12-01;1;3;1;1;95;;0;;3;2;0;1;0;0;2008-12-02;2008-12-01;922;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
15306;2008-07-13;0;0;9;2008-07-13;0;3;0;0;31;;0;;3;1;0;1;0;0;2008-07-15;2008-07-14;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
43734;2008-09-03;0;0;4;2008-09-03;0;3;1;1;77;;0;;1;1;0;1;0;0;2008-09-04;2008-09-03;604;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
61420;2008-09-30;0;0;12;2008-09-30;0;1;0;0;50;;0;;4;4;0;0;0;0;2008-10-02;2008-10-01;1458;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
38813;2008-07-31;2;0;12;2008-07-31;0;1;0;0;52;;0;;3;1;0;0;0;1;2008-08-14;2008-09-16;666;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
35283;2009-02-26;1;0;12;2008-11-22;0;3;1;1;31;;0;;3;1;0;1;0;0;2009-02-27;2009-02-27;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
29294;2008-12-18;0;0;4;2008-12-18;0;1;1;1;29;;0;;2;1;0;0;0;0;2008-12-19;2008-12-30;111;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
10019;2008-07-10;1;0;2;2008-07-10;1;1;0;0;59;;0;;3;1;0;0;0;1;2008-07-11;2008-07-11;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
64586;2008-12-18;0;0;0;2008-12-18;1;2;1;1;33;;0;;4;2;0;1;0;0;2008-12-19;2008-12-19;1262;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
1843;2008-05-12;1;0;9;2008-05-12;0;2;3;0;50;50;1;;4;2;0;1;0;0;2008-05-14;2008-05-13;128;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
15726;2008-05-20;1;0;11;2008-05-19;0;1;3;0;34;34;1;;4;3;0;0;0;0;2008-05-21;2008-05-20;637;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0
972;2008-11-26;0;0;11;2008-11-26;0;3;1;1;25;;0;;5;3;0;1;0;0;2008-11-27;2008-11-26;996;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
30056;2008-06-04;0;0;12;2008-06-04;0;1;0;0;48;;0;;2;1;0;0;0;1;2008-06-06;2008-06-05;221;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
42267;2008-04-29;0;0;4;2008-04-29;0;1;0;0;07;;0;CA;2;1;0;0;0;1;2008-04-30;2008-04-30;379;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
59880;2008-08-18;0;0;5;2008-08-18;0;3;1;1;22;;0;;5;1;0;1;0;0;2008-09-02;2008-08-23;179;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
46777;2008-04-22;1;0;2;2008-04-22;1;1;2;0;45;;0;BQ;1;1;0;0;0;0;2008-04-24;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
11764;2008-06-24;1;0;12;2008-06-24;0;3;1;1;89;;0;;4;2;0;1;0;0;2008-06-25;2008-06-24;1248;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
52063;2008-08-06;2;0;2;2008-08-06;0;1;2;0;66;;0;;5;3;0;0;0;0;2008-08-08;2008-08-07;1656;3;0;0;0;0;3;0;0;0;0;0;0;0;0;1
12769;2008-07-08;0;0;0;2008-07-08;0;1;0;0;09;;0;BQ;4;6;0;0;0;0;2009-07-10;2008-08-07;2205;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0
14051;2008-10-19;0;0;9;2008-10-19;0;1;2;0;14;;0;;1;1;0;0;0;0;2008-10-21;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
5497;2008-08-29;1;0;9;2008-08-29;0;2;1;1;40;;0;;3;1;0;1;0;0;2008-09-12;2008-08-30;645;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
54596;2008-08-26;0;0;4;2008-08-26;0;3;0;0;65;;0;;4;2;0;1;0;0;2008-08-27;2008-08-26;521;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
63095;2008-08-13;0;0;4;2008-08-13;0;1;2;0;85;;0;;4;2;0;0;0;0;2008-08-14;2008-08-13;1126;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
7619;2008-09-22;1;0;12;2008-09-22;0;1;0;0;53;;0;BQ;2;1;0;0;0;0;2008-09-24;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
16296;2008-12-09;2;0;12;2008-12-09;0;3;3;0;44;;0;AQ;4;1;0;0;0;0;2008-12-23;2008-12-11;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15194;2008-12-03;1;0;9;2008-12-03;0;1;3;0;20;;0;;2;1;0;0;0;1;2008-12-05;2008-12-04;435;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
16512;2008-12-16;0;0;9;2008-12-16;0;2;2;0;48;;1;;2;1;0;1;0;0;2008-12-17;2008-12-17;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
57415;2008-12-14;0;0;9;2008-12-14;0;1;3;0;48;;0;;3;1;0;0;0;1;2009-12-17;0000-00-00;341;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
37677;2008-06-19;2;0;9;2008-06-19;0;1;0;0;46;;0;;4;5;0;0;0;0;2008-06-20;2008-06-20;1260;0;0;4;0;0;6;0;0;0;0;0;0;0;0;0
27897;2008-12-17;0;0;4;2008-12-17;0;1;0;0;95;;0;;3;2;0;0;0;0;2008-12-31;2008-12-29;480;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
47675;2008-08-31;0;0;3;2008-08-31;1;1;2;0;53;;0;;2;1;0;0;0;0;2008-09-02;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
4946;2008-04-13;1;0;9;2008-04-13;0;1;3;0;86;86;0;AB;5;5;0;0;0;0;2008-04-15;2008-04-14;1437;0;0;0;9;0;36;0;0;0;0;0;0;0;0;0
3839;2009-01-22;0;0;5;2008-09-19;0;2;0;0;50;;1;;1;2;0;1;0;0;2009-02-16;2009-02-13;290;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
38011;2008-09-22;1;0;2;2008-09-22;0;1;3;0;75;;0;;2;1;0;0;0;1;2008-09-24;2008-09-23;298;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
8829;2008-06-04;1;0;9;2008-06-04;0;2;2;0;76;;1;;1;1;0;1;0;0;2008-06-06;2008-06-06;491;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
45103;2008-12-03;1;0;9;2008-12-03;1;1;1;1;74;;0;;2;1;0;0;0;0;2008-12-05;2008-12-03;273;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
35120;2008-07-24;1;0;3;2008-07-24;0;3;2;0;80;;0;;4;2;0;1;0;0;2008-07-25;2008-07-24;781;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
57077;2008-10-03;1;0;9;2008-10-03;0;1;0;0;28;;0;;3;1;0;0;0;0;2008-10-17;2008-10-18;443;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
52377;2008-04-13;1;0;4;2008-04-06;0;3;0;0;68;;1;;4;2;0;1;0;0;2008-04-29;2008-04-25;490;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
52233;2008-05-27;2;0;9;2008-05-27;0;1;3;0;10;;0;;2;1;0;0;0;0;2008-05-29;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
56009;2008-09-07;1;0;2;2008-09-07;0;1;3;0;36;;0;;3;1;0;0;0;0;2008-09-23;2008-10-23;1811;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
18097;2008-12-07;0;0;1;2008-12-07;0;1;1;1;31;;0;;3;4;0;0;0;0;2008-12-23;2008-12-18;1101;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
28167;2008-10-01;0;0;9;2008-10-01;0;3;1;1;03;;0;;4;1;0;1;0;0;2008-10-02;2008-10-01;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
16708;2008-12-11;1;0;8;2008-12-11;0;1;3;0;52;;0;;3;1;0;0;0;1;2008-12-15;2008-12-12;206;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
61138;2008-08-23;2;0;8;2008-08-23;1;1;0;0;55;;0;CA;4;1;0;0;0;0;2008-08-26;2008-08-25;815;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
16903;2008-10-29;2;0;9;2008-10-29;0;1;3;0;95;;0;;5;4;0;0;0;0;2008-10-31;2008-10-30;838;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0
31956;2008-06-19;2;0;8;2008-06-19;0;1;0;0;52;;1;AB;4;3;0;0;0;0;2008-06-23;2008-06-20;1400;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0
25970;2008-10-23;0;0;2;2008-10-23;0;1;0;0;70;;0;BQ;2;1;0;0;0;0;2008-10-27;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
51623;2008-09-23;1;0;9;2008-09-23;1;1;0;0;27;;0;;2;1;0;0;0;1;2008-11-10;2008-11-10;468;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
5569;2008-06-20;1;1;5;2008-06-20;0;3;2;0;97;;0;;5;2;0;1;0;0;2008-07-04;2008-08-08;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
36695;2008-07-07;0;0;4;2008-07-07;0;1;0;0;14;;0;BQ;3;2;0;0;0;0;2008-07-08;2008-07-07;1197;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
16542;2008-09-12;0;0;9;2008-09-12;0;1;2;0;31;;1;AR;1;1;0;0;0;0;2008-09-15;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
13792;2008-10-04;0;0;11;2008-10-04;1;1;2;0;22;25;0;;5;1;0;0;0;0;2008-10-07;2008-10-06;190;0;0;0;0;0;0;0;0;0;0;0;0;19;0;1
58670;2008-06-09;1;0;9;2008-06-09;0;3;0;0;64;;0;AQ;3;1;0;0;0;0;2008-06-11;2008-06-10;797;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
246;2008-11-16;0;0;4;2008-11-16;0;2;0;0;21;;1;;1;2;0;1;0;0;2008-11-18;2008-11-17;1059;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
45446;2008-09-11;0;0;9;2008-09-11;0;1;0;0;78;;0;BL;2;1;0;0;0;1;2008-10-28;2008-09-12;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
30782;2008-11-14;0;0;4;2008-11-14;0;2;2;0;52;;1;;1;1;0;1;0;0;2008-11-18;2008-11-17;478;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
43557;2008-12-20;0;0;12;2008-12-20;0;3;3;0;12;;0;;2;1;0;1;0;0;2008-12-23;0000-00-00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
49902;2008-04-19;1;0;9;2008-04-19;1;1;0;0;26;;0;;3;1;0;0;0;1;2008-05-05;2008-05-08;624;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
38785;2008-12-10;1;0;12;2008-12-10;0;2;1;1;44;;0;;2;1;0;1;0;0;2008-12-23;2009-01-12;650;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
40330;2008-07-21;0;0;12;2008-07-21;1;1;2;0;56;;0;BQ;3;2;0;0;0;0;2008-07-22;0000-00-00;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1
17391;2008-12-27;1;0;12;2008-12-27;0;2;2;0;52;;1;;1;2;0;1;0;0;2008-12-30;2008-12-29;732;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
15321;2008-07-31;0;0;3;2008-07-31;0;3;1;1;84;;0;;2;1;0;1;0;0;2008-08-01;2008-07-31;435;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
12740;2008-06-12;1;0;12;2008-06-12;0;1;0;0;68;;0;;4;1;0;0;0;0;2008-06-13;2008-06-12;629;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
59928;2008-12-16;1;0;1;2008-12-04;0;1;1;1;13;;0;BQ;2;3;0;0;0;0;2008-12-18;2008-12-17;469;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0
62916;2008-11-26;0;0;5;2008-11-26;1;2;2;0;75;;1;;1;2;0;1;0;0;2008-11-28;2008-11-27;955;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
32096;2008-04-11;1;0;2;2008-04-11;0;1;1;1;78;;0;;2;1;0;0;0;0;2008-04-25;2008-04-21;119;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
26994;2008-06-18;1;0;8;2008-06-18;0;1;0;0;38;;0;;4;8;0;0;0;0;2008-06-19;2008-07-18;2304;0;1;0;0;7;0;0;0;0;0;0;0;0;0;1
37568;2008-10-22;0;0;9;2008-10-22;0;1;0;0;35;;0;CA;5;1;0;0;0;0;2009-10-27;0000-00-00;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
23730;2009-03-11;1;0;9;2008-10-15;1;1;3;0;40;;0;CA;1;1;0;0;0;0;2009-03-13;0000-00-00;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
26052;2008-12-29;1;0;1;2008-12-29;0;2;0;0;45;;0;;1;1;0;1;0;1;2008-12-31;2009-01-03;453;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
29551;2008-04-13;0;0;4;2008-04-13;0;1;3;0;45;;0;;3;1;0;0;0;0;2008-04-15;2008-04-14;575;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
48086;2008-09-02;0;0;11;2008-09-02;0;1;3;0;53;;0;BQ;2;1;0;0;0;0;2008-09-04;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3048;2008-11-04;1;0;4;2008-11-04;0;1;2;0;37;;0;;4;1;0;0;0;0;2008-11-18;2008-12-22;205;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
29951;2008-08-14;0;0;6;2008-08-14;0;1;0;0;93;;0;BF;4;4;0;0;0;0;2008-08-18;2008-08-16;1583;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
63442;2008-10-04;1;0;12;2008-10-04;0;3;1;1;51;;0;;3;1;0;1;0;0;2008-10-07;2008-10-07;544;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
32785;2008-07-11;1;0;9;2008-07-11;0;2;1;1;44;;0;;5;5;0;1;0;0;2008-07-24;2008-07-12;3507;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0
53753;2008-06-04;2;0;4;2008-06-04;0;3;1;1;30;;0;;1;1;0;1;0;0;2008-06-06;2008-06-05;258;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
35802;2008-08-31;0;0;9;2008-08-31;1;2;0;0;50;;0;;3;3;0;1;0;0;2008-09-02;2008-09-01;1133;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
34264;2008-08-23;1;0;4;2008-08-22;0;1;0;0;63;;0;AB;2;1;0;0;0;1;2008-09-05;2008-09-11;409;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
39222;2008-06-13;1;0;0;2008-06-13;1;1;0;0;56;;0;;4;4;0;0;0;0;2008-06-16;2008-06-13;1355;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0
43821;2008-12-27;0;0;9;2008-12-27;0;1;1;1;79;;0;CA;4;1;0;0;0;0;2008-12-30;2008-12-29;191;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
10614;2008-12-03;0;0;9;2008-12-03;0;1;0;0;52;;0;BQ;4;2;0;0;0;0;2009-12-08;2008-12-10;708;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1
40886;2008-04-16;0;0;5;2008-04-16;0;2;2;0;58;;0;;3;2;0;1;0;0;2008-04-18;2008-04-17;500;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
43197;2009-03-11;2;0;12;2008-05-06;0;1;0;0;84;;1;BD;4;1;0;0;0;0;2009-03-12;2009-03-11;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
35983;2008-06-28;1;0;0;2008-06-28;0;1;2;0;41;;0;;2;1;0;0;0;1;2008-07-01;2008-06-30;393;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
39170;2008-11-12;0;0;4;2008-11-11;0;1;2;0;54;;0;BQ;2;1;0;0;0;1;2008-11-14;2008-11-13;519;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
34615;2008-08-18;0;0;9;2008-08-18;1;3;2;0;27;35;0;;2;1;0;1;0;1;2008-08-20;2008-08-20;291;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
64719;2008-08-05;0;0;9;2008-08-05;1;2;2;0;46;;1;;1;2;0;1;0;0;2008-08-06;2008-08-06;1481;1;0;0;2;0;0;0;0;0;0;0;0;0;0;1
39472;2008-12-04;0;0;4;2008-12-03;0;1;1;1;67;;0;BD;3;3;0;0;0;0;2008-12-05;2008-12-04;1092;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1
57442;2008-09-01;1;0;12;2008-09-01;0;1;3;0;10;;0;;4;1;0;0;0;0;2008-09-16;2008-09-12;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
12899;2008-11-22;0;0;8;2008-11-22;0;1;2;0;57;;0;;1;1;0;0;0;0;2008-11-25;0000-00-00;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
36310;2008-08-04;0;0;2;2008-08-04;0;1;0;0;19;;0;AB;1;1;0;0;0;1;2008-08-05;2008-08-05;1248;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
25912;2008-09-21;0;0;12;2008-09-21;0;1;0;0;27;;1;;1;1;0;0;0;0;2008-09-23;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
